Row.names	clusters	lib	Species	length	n50	genome_quality	Illumina_Library_ID	Sample_ID.x	Culturing_Sample_ID	Antibiotics	Sample_ID.y	Cubicle_room	Sample_type	Material	Human_Traffic	timept	Room_type	bed_number	strain
s_3287	4	N226_BC08	Enterococcus_faecium	2906268	2728872	HIGH_QUAL	WEE247	HMP039_02	HMP041_02	STREP	HMP039	Room_4	Pulse_Oxymeter	Rubber	Empty	2	Isolation_rooms	NA	s4
s_3288	10	N226_BC12	Enterococcus_faecium	3102723	1836206	HIGH_QUAL	WEE318	HMBL103_02	HMBL105_02	AMP	HMBL103	Cubicle_3	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	5	s10
s_3289	10	N227_BC10	Enterococcus_faecium	3182464	2431911	MEDIUM_QUAL	WEE120	HMBL103	HMBL105	BHI	HMBL103	Cubicle_3	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	5	s10
s_3291	2	N229_BC11	Enterococcus_faecium	2646414	2539362	HIGH_QUAL	WEE167	HMBL064_02	HMBL066_02	BHI	HMBL064	Cubicle_1	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	2	s2
s_3292	2	N229_BC12	Enterococcus_faecium	2912606	2664692	HIGH_QUAL	WEE167	HMBL064_02	HMBL066_02	AMP	HMBL064	Cubicle_1	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	2	s2
s_3296	2	N233_BC11	Enterococcus_faecium	2782232	2646801	HIGH_QUAL	WEE167	HMBL064_02	HMBL066_02	KAN	HMBL064	Cubicle_1	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	2	s2
s_3297	2	N233_BC12	Enterococcus_faecium	2890086	2668934	HIGH_QUAL	WEE167	HMBL064_02	HMBL066_02	STREP	HMBL064	Cubicle_1	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	2	s2
s_3303	10	N237_BC09	Enterococcus_faecium	3087569	2197154	HIGH_QUAL	WEE318	HMBL103_02	HMBL105_02	BHI	HMBL103	Cubicle_3	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	5	s10
s_3305	11	N238_BC05	Enterococcus_faecium	2511841	2486843	HIGH_QUAL	WEE031	HMBL121_02	HMBL123_02	STREP	HMBL121	Room_1	Bedside_Locker	Wood	Empty	2	Isolation_rooms	NA	s11
s_5084	17	N100_BC06	Staphylococcus_epidermidis	2567463	2541915	HIGH_QUAL	WEE047	HMD013	HMD015	AMP	HMD013	Room_5	Door_handle-interior	Metal	Moderate_(2-5)	1	Isolation_rooms	NA	s17
s_5085	17	N100_BC07	Staphylococcus_epidermidis	2561752	2536261	HIGH_QUAL	WEE047	HMD013	HMD015	CHLOR	HMD013	Room_5	Door_handle-interior	Metal	Moderate_(2-5)	1	Isolation_rooms	NA	s17
s_5086	2	N100_BC09	Staphylococcus_epidermidis	2680848	2534808	HIGH_QUAL	WEE043	HMCT127_02	HMCT129_02	KAN	HMCT127	Room_3	Cardiac_Table	Metal_and_Wood	Empty	2	Isolation_rooms	NA	s2
s_5087	2	N100_BC10	Staphylococcus_epidermidis	2704982	2539699	HIGH_QUAL	WEE043	HMCT127_02	HMCT129_02	TET	HMCT127	Room_3	Cardiac_Table	Metal_and_Wood	Empty	2	Isolation_rooms	NA	s2
s_5088	2	N101_BC02	Staphylococcus_epidermidis	2663775	2637276	HIGH_QUAL	WEE046	HMD007_02	HMD009_02	TET	HMD007	Room_3	Door_handle-interior	Metal	Empty	2	Isolation_rooms	NA	s2
s_5089	42	N101_BC05	Staphylococcus_epidermidis	2296230	832252	HIGH_QUAL	WEE078	HMBL091	HMBL093	AMP	HMBL091	Cubicle_3	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	1	s42
s_5090	40	N101_BC07	Staphylococcus_epidermidis	2452101	152456	HIGH_QUAL	WEE078	HMBL091	HMBL093	KAN	HMBL091	Cubicle_3	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	1	s40
s_5091	2	N101_BC12	Staphylococcus_epidermidis	2663968	2637467	HIGH_QUAL	WEE046	HMD007_02	HMD009_02	KAN	HMD007	Room_3	Door_handle-interior	Metal	Empty	2	Isolation_rooms	NA	s2
s_5092	2	N102_BC01	Staphylococcus_epidermidis	2688921	2640174	HIGH_QUAL	WEE033	HMBL127_02	HMBL129_02	TET	HMBL127	Room_3	Bedside_Locker	Wood	Empty	2	Isolation_rooms	NA	s2
s_5094	2	N102_BC12	Staphylococcus_epidermidis	2678837	2652189	HIGH_QUAL	WEE033	HMBL127_02	HMBL129_02	KAN	HMBL127	Room_3	Bedside_Locker	Wood	Empty	2	Isolation_rooms	NA	s2
s_5095	2	N103_BC01	Staphylococcus_epidermidis	2514459	2489437	HIGH_QUAL	WEE292	HMCT013	HMCT015	AMP	HMCT013	Cubicle_1	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	5	s2
s_5096	2	N103_BC02	Staphylococcus_epidermidis	2518920	2493854	HIGH_QUAL	WEE292	HMCT013	HMCT015	KAN	HMCT013	Cubicle_1	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	5	s2
s_5104	3	N104_BC11	Staphylococcus_epidermidis	2440920	1946166	HIGH_QUAL	WEE299	HMP007	HMP009	STREP	HMP007	Cubicle_3	Pulse_Oxymeter	Rubber	Empty	1	MDRO_cubicles	NA	s3
s_5105	1	N105_BC06	Staphylococcus_epidermidis	2618958	391065	HIGH_QUAL	WEE117	HMBL073_02	HMBL075_02	KAN	HMBL073	Cubicle_1	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	5	s1
s_5106	1	N105_BC07	Staphylococcus_epidermidis	2362584	683461	HIGH_QUAL	WEE117	HMBL073_02	HMBL075_02	TET	HMBL073	Cubicle_1	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	5	s1
s_5108	17	N106_BC11	Staphylococcus_epidermidis	2553312	2113601	HIGH_QUAL	WEE047	HMD013	HMD015	KAN	HMD013	Room_5	Door_handle-interior	Metal	Moderate_(2-5)	1	Isolation_rooms	NA	s17
s_5110	12	N107_BC07	Staphylococcus_epidermidis	2490905	2466115	HIGH_QUAL	WEE162	HMBL076	HMBL078	CHLOR	HMBL076	Cubicle_2	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	1	s12
s_5113	1	N108_BC07	Staphylococcus_epidermidis	2443768	1012003	HIGH_QUAL	WEE110	HMBR100	HMBR102	TET	HMBR100	Cubicle_3	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	4	s1
s_5115	47	N108_BC09	Staphylococcus_epidermidis	2486023	2461284	HIGH_QUAL	WEE092	HMCT079	HMCT081	CHLOR	HMCT079	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	1	Non-cohort_cubicles	2	s47
s_5118	43	N110_BC10	Staphylococcus_epidermidis	1933900	38833	MEDIUM_QUAL	WEE345	HMBR103	HMBR105	CHLOR	HMBR103	Cubicle_3	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	5	s43
s_5120	60	N111_BC01	Staphylococcus_epidermidis	1613892	54148	MEDIUM_QUAL	WEE345	HMBR103	HMBR105	TET	HMBR103	Cubicle_3	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	5	s60
s_5123	2	N112_BC12	Staphylococcus_epidermidis	2668365	2641821	HIGH_QUAL	WEE034	HMBL130	HMBL132	TET	HMBL130	Room_4	Bedside_Locker	Wood	Moderate_(2-5)	1	Isolation_rooms	NA	s2
s_5124	1	N113_BC04	Staphylococcus_epidermidis	2595778	2442321	HIGH_QUAL	WEE367	HMP021	HMP023	TET	HMP021	Cubicle_2	Pulse_Oxymeter	Rubber	Empty	1	Non-cohort_cubicles	NA	s1
s_5125	25	N113_BC05	Staphylococcus_epidermidis	1674203	33813	MEDIUM_QUAL	WEE312	HMCT022	HMCT024	KAN	HMCT022	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	3	s25
s_5127	2	N113_BC08	Staphylococcus_epidermidis	2503391	1385323	HIGH_QUAL	WEE180	HMCT076	HMCT078	AMP	HMCT076	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	1	Non-cohort_cubicles	1	s2
s_5128	2	N113_BC09	Staphylococcus_epidermidis	2638597	2612345	HIGH_QUAL	WEE180	HMCT076	HMCT078	KAN	HMCT076	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	1	Non-cohort_cubicles	1	s2
s_5130	53	N114_BC03	Staphylococcus_epidermidis	1401209	18653	MEDIUM_QUAL	WEE208	HMBR040	HMBR042	KAN	HMBR040	Cubicle_3	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	4	s53
s_5132	19	N115_BC08	Staphylococcus_epidermidis	2543785	1297796	HIGH_QUAL	WEE243	HMBR049	HMBR051	CHLOR	HMBR049	Cubicle_4	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	2	s19
s_5133	18	N115_BC09	Staphylococcus_epidermidis	2437681	569680	HIGH_QUAL	WEE243	HMBR049	HMBR051	KAN	HMBR049	Cubicle_4	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	2	s18
s_5137	2	N116_BC01	Staphylococcus_epidermidis	2630511	2604339	HIGH_QUAL	WEE093	HMCT094	HMCT096	KAN	HMCT094	Cubicle_3	Cardiac_Table	Metal	Empty	1	Non-cohort_cubicles	2	s2
s_5138	2	N116_BC07	Staphylococcus_epidermidis	2569143	2327313	HIGH_QUAL	WEE307	HMBL019	HMBL021	AMP	HMBL019	Cubicle_2	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	2	s2
s_5140	2	N116_BC10	Staphylococcus_epidermidis	2527237	1614333	HIGH_QUAL	WEE307	HMBL019	HMBL021	KAN	HMBL019	Cubicle_2	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	2	s2
s_5141	2	N116_BC11	Staphylococcus_epidermidis	2563141	2537637	HIGH_QUAL	WEE307	HMBL019	HMBL021	TET	HMBL019	Cubicle_2	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	2	s2
s_5150	2	N119_BC03	Staphylococcus_epidermidis	1620996	35266	MEDIUM_QUAL	WEE147	HMCT124	HMCT126	TET	HMCT124	Room_2	Cardiac_Table	Metal	Empty	1	Isolation_rooms	NA	s2
s_5151	23	N119_BC04	Staphylococcus_epidermidis	2512814	477265	HIGH_QUAL	WEE305	HMBR019	HMBR021	AMP	HMBR019	Cubicle_2	Bed_Rail	Metal	Empty	1	MDRO_cubicles	2	s23
s_5153	2	N119_BC06	Staphylococcus_epidermidis	2238115	61712	MEDIUM_QUAL	WEE305	HMBR019	HMBR021	KAN	HMBR019	Cubicle_2	Bed_Rail	Metal	Empty	1	MDRO_cubicles	2	s2
s_5155	2	N120_BC01	Staphylococcus_epidermidis	2520997	2495909	HIGH_QUAL	WEE292	HMCT013	HMCT015	STREP	HMCT013	Cubicle_1	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	5	s2
s_5156	23	N120_BC04	Staphylococcus_epidermidis	2544841	707032	HIGH_QUAL	WEE305	HMBR019	HMBR021	STREP	HMBR019	Cubicle_2	Bed_Rail	Metal	Empty	1	MDRO_cubicles	2	s23
s_5158	4	N121_BC03	Staphylococcus_epidermidis	2611523	850512	HIGH_QUAL	WEE271	HMBR013	HMBR015	KAN	HMBR013	Cubicle_1	Bed_Rail	Metal	Empty	1	MDRO_cubicles	5	s4
s_5161	56	N121_BC12	Staphylococcus_epidermidis	1887302	37551	MEDIUM_QUAL	WEE097	HMBR067	HMBR069	CHLOR	HMBR067	Cubicle_1	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	3	s56
s_5167	2	N123_BC04	Staphylococcus_epidermidis	1689356	48736	MEDIUM_QUAL	WEE283	HMBL022	HMBL024	TET	HMBL022	Cubicle_2	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	3	s2
s_5168	23	N123_BC05	Staphylococcus_epidermidis	2698517	976003	HIGH_QUAL	WEE283	HMBL022	HMBL024	AMP	HMBL022	Cubicle_2	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	3	s23
s_5169	2	N123_BC12	Staphylococcus_epidermidis	2665810	2033106	HIGH_QUAL	WEE075	HMP004_02	HMP006_02	TET	HMP004	Cubicle_2	Pulse_Oxymeter	Rubber	Empty	2	MDRO_cubicles	NA	s2
s_5171	2	N124_BC10	Staphylococcus_epidermidis	2677490	2650854	HIGH_QUAL	WEE143	HMBL073	HMBL075	CHLOR	HMBL073	Cubicle_1	Bedside_Locker	Metal_and_Wood	Empty	1	Non-cohort_cubicles	5	s2
s_5172	2	N124_BC11	Staphylococcus_epidermidis	2666810	2640279	HIGH_QUAL	WEE143	HMBL073	HMBL075	KAN	HMBL073	Cubicle_1	Bedside_Locker	Metal_and_Wood	Empty	1	Non-cohort_cubicles	5	s2
s_5173	2	N124_BC12	Staphylococcus_epidermidis	2671051	788715	HIGH_QUAL	WEE143	HMBL073	HMBL075	TET	HMBL073	Cubicle_1	Bedside_Locker	Metal_and_Wood	Empty	1	Non-cohort_cubicles	5	s2
s_5174	4	N125_BC01	Staphylococcus_epidermidis	2551193	1320420	HIGH_QUAL	WEE323	HMP001	HMP003	KAN	HMP001	Cubicle_1	Pulse_Oxymeter	Rubber	Empty	1	MDRO_cubicles	NA	s4
s_5175	4	N125_BC02	Staphylococcus_epidermidis	2559291	2533825	HIGH_QUAL	WEE323	HMP001	HMP003	TET	HMP001	Cubicle_1	Pulse_Oxymeter	Rubber	Empty	1	MDRO_cubicles	NA	s4
s_5176	2	N125_BC05	Staphylococcus_epidermidis	2573837	2266834	HIGH_QUAL	WEE296	HMBR016	HMBR018	KAN	HMBR016	Cubicle_2	Bed_Rail	Metal	Empty	1	MDRO_cubicles	1	s2
s_5180	2	N126_BC12	Staphylococcus_epidermidis	2466838	1507746	HIGH_QUAL	WEE268	HMCT025	HMCT027	KAN	HMCT025	Cubicle_2	Cardiac_Table	Wood	Empty	1	MDRO_cubicles	4	s2
s_5183	1	N128_BC06	Staphylococcus_epidermidis	2466394	2441847	HIGH_QUAL	WEE280	HMBL010	HMBL012	CHLOR	HMBL010	Cubicle_1	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	4	s1
s_5184	1	N128_BC07	Staphylococcus_epidermidis	2463991	2439470	HIGH_QUAL	WEE280	HMBL010	HMBL012	KAN	HMBL010	Cubicle_1	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	4	s1
s_5186	1	N128_BC10	Staphylococcus_epidermidis	2449954	2181592	HIGH_QUAL	WEE239	HMBR055	HMBR057	KAN	HMBR055	Cubicle_4	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	4	s1
s_5187	1	N128_BC11	Staphylococcus_epidermidis	2502362	1475140	HIGH_QUAL	WEE239	HMBR055	HMBR057	TET	HMBR055	Cubicle_4	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	4	s1
s_5189	37	N129_BC03	Staphylococcus_epidermidis	2523147	865140	HIGH_QUAL	WEE161	HMBR073	HMBR075	KAN	HMBR073	Cubicle_1	Bed_Rail	Plastic	Empty	1	Non-cohort_cubicles	5	s37
s_5190	27	N129_BC04	Staphylococcus_epidermidis	2362829	206296	HIGH_QUAL	WEE161	HMBR073	HMBR075	TET	HMBR073	Cubicle_1	Bed_Rail	Plastic	Empty	1	Non-cohort_cubicles	5	s27
s_5192	2	N129_BC11	Staphylococcus_epidermidis	2269781	181638	HIGH_QUAL	WEE175	HMCT001_02	HMCT003_02	KAN	HMCT001	Cubicle_1	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	1	s2
s_5195	63	N130_BC08	Staphylococcus_epidermidis	2526851	2487754	HIGH_QUAL	WEE381	HMBR124	HMBR126	CHLOR	HMBR124	Room_2	Bed_Rail	Plastic	Empty	1	Isolation_rooms	NA	s63
s_5197	4	N131_BC03	Staphylococcus_epidermidis	2499069	1357255	HIGH_QUAL	WEE271	HMBR013	HMBR015	TET	HMBR013	Cubicle_1	Bed_Rail	Metal	Empty	1	MDRO_cubicles	5	s4
s_5198	2	N131_BC04	Staphylococcus_epidermidis	2212829	280096	MEDIUM_QUAL	WEE283	HMBL022	HMBL024	KAN	HMBL022	Cubicle_2	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	3	s2
s_5199	17	N131_BC08	Staphylococcus_epidermidis	2716256	793307	HIGH_QUAL	WEE323	HMP001	HMP003	AMP	HMP001	Cubicle_1	Pulse_Oxymeter	Rubber	Empty	1	MDRO_cubicles	NA	s17
s_5204	49	N132_BC04	Staphylococcus_epidermidis	1771816	32051	MEDIUM_QUAL	WEE161	HMBR073	HMBR075	AMP	HMBR073	Cubicle_1	Bed_Rail	Plastic	Empty	1	Non-cohort_cubicles	5	s49
s_5207	1	N133_BC04	Staphylococcus_epidermidis	2530013	2504836	HIGH_QUAL	WEE304	HMCT001	HMCT003	CHLOR	HMCT001	Cubicle_1	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	1	s1
s_5208	58	N133_BC05	Staphylococcus_epidermidis	2224604	110748	MEDIUM_QUAL	WEE304	HMCT001	HMCT003	KAN	HMCT001	Cubicle_1	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	1	s58
s_5211	1	N133_BC08	Staphylococcus_epidermidis	2259023	124305	HIGH_QUAL	WEE302	HMBR028	HMBR030	KAN	HMBR028	Cubicle_2	Bed_Rail	Metal	Moderate_(2-5)	1	MDRO_cubicles	5	s1
s_5212	2	N133_BC10	Staphylococcus_epidermidis	1518400	29380	MEDIUM_QUAL	WEE302	HMBR028	HMBR030	TET	HMBR028	Cubicle_2	Bed_Rail	Metal	Moderate_(2-5)	1	MDRO_cubicles	5	s2
s_5213	2	N134_BC01	Staphylococcus_epidermidis	2245151	73781	MEDIUM_QUAL	WEE066	HMCT022_02	HMCT024_02	KAN	HMCT022	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	3	s2
s_5214	1	N134_BC05	Staphylococcus_epidermidis	2563604	568879	HIGH_QUAL	WEE289	HMCT040	HMCT042	KAN	HMCT040	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	4	s1
s_5215	1	N134_BC07	Staphylococcus_epidermidis	2490023	2465244	HIGH_QUAL	WEE289	HMCT040	HMCT042	TET	HMCT040	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	4	s1
s_5222	2	N137_BC10	Staphylococcus_epidermidis	2726700	2661077	HIGH_QUAL	WEE303	HMBR022	HMBR024	KAN	HMBR022	Cubicle_2	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	3	s2
s_5224	2	N141_BC02	Staphylococcus_epidermidis	2647300	1539545	HIGH_QUAL	WEE344	HMP018_02	HMP020_02	AMP	HMP018	Cubicle_1	Pulse_Oxymeter	Rubber	Empty	2	Non-cohort_cubicles	NA	s2
s_5225	26	N141_BC04	Staphylococcus_epidermidis	2506661	2481714	HIGH_QUAL	WEE042	HMCT121_02	HMCT123_02	KAN	HMCT121	Room_1	Cardiac_Table	Plastic_and_Wood	Empty	2	Isolation_rooms	NA	s26
s_5227	2	N141_BC07	Staphylococcus_epidermidis	2582084	1383862	HIGH_QUAL	WEE098	HMBR067_02	HMBR069_02	CHLOR	HMBR067	Cubicle_1	Bed_Rail	Metal	Empty	2	Non-cohort_cubicles	3	s2
s_5229	2	N142_BC02	Staphylococcus_epidermidis	2779524	2645280	MEDIUM_QUAL	WEE171	HMCT130	HMCT132	TET	HMCT130	Room_4	Cardiac_Table	Metal	Moderate_(2-5)	1	Isolation_rooms	NA	s2
s_5231	2	N143_BC01	Staphylococcus_epidermidis	2318814	119562	HIGH_QUAL	WEE197	HMBR064_02	HMBR066_02	KAN	HMBR064	Cubicle_1	Bed_Rail	Metal	Empty	2	Non-cohort_cubicles	2	s2
s_5232	2	N143_BC03	Staphylococcus_epidermidis	2592567	1657909	HIGH_QUAL	WEE197	HMBR064_02	HMBR066_02	TET	HMBR064	Cubicle_1	Bed_Rail	Metal	Empty	2	Non-cohort_cubicles	2	s2
s_5233	24	N143_BC05	Staphylococcus_epidermidis	2492315	2449339	HIGH_QUAL	WEE099	HMBR097	HMBR099	CHLOR	HMBR097	Cubicle_3	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	3	s24
s_5235	7	N144_BC08	Staphylococcus_epidermidis	1921961	38931	MEDIUM_QUAL	WEE290	HMA010	HMA012	AMP	HMA010	Cubicle_4	Aerator	Metal	Empty	1	MDRO_cubicles	NA	s7
s_5236	29	N144_BC10	Staphylococcus_epidermidis	2214408	91276	MEDIUM_QUAL	WEE290	HMA010	HMA012	KAN	HMA010	Cubicle_4	Aerator	Metal	Empty	1	MDRO_cubicles	NA	s29
s_5239	2	N146_BC03	Staphylococcus_epidermidis	2719749	2667763	HIGH_QUAL	WEE379	HMD010	HMD012	TET	HMD010	Room_4	Door_handle-interior	Metal	Moderate_(2-5)	1	Isolation_rooms	NA	s2
s_5240	1	N146_BC07	Staphylococcus_epidermidis	2450824	2426431	HIGH_QUAL	WEE072	HMBR028_02	HMBR030_02	CHLOR	HMBR028	Cubicle_2	Bed_Rail	Metal	Empty	2	MDRO_cubicles	5	s1
s_5242	1	N147_BC03	Staphylococcus_epidermidis	2431201	320171	HIGH_QUAL	WEE138	HMBR073_02	HMBR075_02	KAN	HMBR073	Cubicle_1	Bed_Rail	Metal	Empty	2	Non-cohort_cubicles	5	s1
s_5243	1	N147_BC05	Staphylococcus_epidermidis	2484754	1305983	HIGH_QUAL	WEE138	HMBR073_02	HMBR075_02	TET	HMBR073	Cubicle_1	Bed_Rail	Metal	Empty	2	Non-cohort_cubicles	5	s1
s_5245	11	N147_BC08	Staphylococcus_epidermidis	1810486	47588	MEDIUM_QUAL	WEE191	HMP010	HMP012	KAN	HMP010	Cubicle_4	Pulse_Oxymeter	Rubber	Empty	1	MDRO_cubicles	NA	s11
s_5246	30	N147_BC10	Staphylococcus_epidermidis	1877000	44940	MEDIUM_QUAL	WEE191	HMP010	HMP012	TET	HMP010	Cubicle_4	Pulse_Oxymeter	Rubber	Empty	1	MDRO_cubicles	NA	s30
s_5247	45	N148_BC09	Staphylococcus_epidermidis	1755091	35618	MEDIUM_QUAL	WEE286	HMBL037	HMBL039	TET	HMBL037	Cubicle_3	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	3	s45
s_5248	35	N148_BC11	Staphylococcus_epidermidis	2174915	65831	MEDIUM_QUAL	WEE150	HMCT127	HMCT129	TET	HMCT127	Room_3	Cardiac_Table	Metal	Empty	1	Isolation_rooms	NA	s35
s_5249	2	N149_BC01	Staphylococcus_epidermidis	2230831	92021	MEDIUM_QUAL	WEE185	HMBR031	HMBR033	CHLOR	HMBR031	Cubicle_3	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	1	s2
s_5250	2	N149_BC10	Staphylococcus_epidermidis	2729381	554327	HIGH_QUAL	WEE293	HMCT055	HMCT057	TET	HMCT055	Cubicle_4	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	4	s2
s_5253	2	N152_BC07	Staphylococcus_epidermidis	2700091	2590988	HIGH_QUAL	WEE049	HMP039	HMP041	KAN	HMP039	Room_4	Pulse_Oxymeter	Rubber	Moderate_(2-5)	1	Isolation_rooms	NA	s2
s_5254	2	N152_BC09	Staphylococcus_epidermidis	2687379	2645021	HIGH_QUAL	WEE049	HMP039	HMP041	TET	HMP039	Room_4	Pulse_Oxymeter	Rubber	Moderate_(2-5)	1	Isolation_rooms	NA	s2
s_5256	10	N153_BC01	Staphylococcus_epidermidis	1813974	48580	MEDIUM_QUAL	WEE347	HMP027	HMP029	TET	HMP027	Cubicle_4	Pulse_Oxymeter	Rubber	Empty	1	Non-cohort_cubicles	NA	s10
s_5257	2	N153_BC02	Staphylococcus_epidermidis	2664128	2307690	HIGH_QUAL	WEE151	HMBR127	HMBR129	KAN	HMBR127	Room_3	Bed_Rail	Plastic	Empty	1	Isolation_rooms	NA	s2
s_5258	46	N153_BC09	Staphylococcus_epidermidis	2067856	74300	MEDIUM_QUAL	WEE087	HMBL094	HMBL096	TET	HMBL094	Cubicle_3	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	2	s46
s_5259	41	N153_BC10	Staphylococcus_epidermidis	1808653	30132	MEDIUM_QUAL	WEE385	HMP024	HMP026	AMP	HMP024	Cubicle_3	Pulse_Oxymeter	Rubber	Empty	1	Non-cohort_cubicles	NA	s41
s_5260	24	N153_BC11	Staphylococcus_epidermidis	2202309	1294722	MEDIUM_QUAL	WEE385	HMP024	HMP026	CHLOR	HMP024	Cubicle_3	Pulse_Oxymeter	Rubber	Empty	1	Non-cohort_cubicles	NA	s24
s_5261	1	N154_BC01	Staphylococcus_epidermidis	2465549	2410105	HIGH_QUAL	WEE385	HMP024	HMP026	TET	HMP024	Cubicle_3	Pulse_Oxymeter	Rubber	Empty	1	Non-cohort_cubicles	NA	s1
s_5265	12	N155_BC10	Staphylococcus_epidermidis	2531090	2505901	HIGH_QUAL	WEE050	HMP042	HMP044	CHLOR	HMP042	Room_5	Pulse_Oxymeter	Rubber	Moderate_(2-5)	1	Isolation_rooms	NA	s12
s_5266	12	N155_BC11	Staphylococcus_epidermidis	2589974	1813726	HIGH_QUAL	WEE050	HMP042	HMP044	KAN	HMP042	Room_5	Pulse_Oxymeter	Rubber	Moderate_(2-5)	1	Isolation_rooms	NA	s12
s_5267	12	N155_BC12	Staphylococcus_epidermidis	2536696	2511452	HIGH_QUAL	WEE050	HMP042	HMP044	TET	HMP042	Room_5	Pulse_Oxymeter	Rubber	Moderate_(2-5)	1	Isolation_rooms	NA	s12
s_5268	2	N156_BC07	Staphylococcus_epidermidis	2532937	1307532	HIGH_QUAL	WEE120	HMBL103	HMBL105	AMP	HMBL103	Cubicle_3	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	5	s2
s_5269	2	N156_BC08	Staphylococcus_epidermidis	2561472	2535984	HIGH_QUAL	WEE120	HMBL103	HMBL105	CHLOR	HMBL103	Cubicle_3	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	5	s2
s_5270	2	N156_BC09	Staphylococcus_epidermidis	2568362	2542805	HIGH_QUAL	WEE120	HMBL103	HMBL105	KAN	HMBL103	Cubicle_3	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	5	s2
s_5271	1	N157_BC04	Staphylococcus_epidermidis	2540780	2515496	HIGH_QUAL	WEE153	HMCT133	HMCT135	TET	HMCT133	Room_5	Cardiac_Table	Metal	Moderate_(2-5)	1	Isolation_rooms	NA	s1
s_5272	2	N157_BC06	Staphylococcus_epidermidis	2493539	106736	HIGH_QUAL	WEE082	HMBR091	HMBR093	KAN	HMBR091	Cubicle_3	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	1	s2
s_5276	24	N159_BC04	Staphylococcus_epidermidis	2478413	2453746	HIGH_QUAL	WEE105	HMBL100	HMBL102	CHLOR	HMBL100	Cubicle_3	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	4	s24
s_5277	54	N159_BC05	Staphylococcus_epidermidis	2279133	155450	HIGH_QUAL	WEE088	HMBL109	HMBL111	KAN	HMBL109	Cubicle_4	Bedside_Locker	Metal_and_Wood	Low_(less_than_2)	1	Non-cohort_cubicles	2	s54
s_5278	20	N159_BC07	Staphylococcus_epidermidis	2469906	2445324	HIGH_QUAL	WEE088	HMBL109	HMBL111	TET	HMBL109	Cubicle_4	Bedside_Locker	Metal_and_Wood	Low_(less_than_2)	1	Non-cohort_cubicles	2	s20
