Species_name	Nanopore_ID	Genome_ID	Sequence_size	N50	AR_gene_list	Genome_quality	novel	clusters
737	Staphylococcus aureus	N200_BC03	s_5000	2871252	2048205	NorA;Aph3-III;Dha1;TetL;Tet-38;Sat4A;Aac3-Ik;BlaZ;APH-Stph;	HIGH_QUAL	no	NA
738	Staphylococcus aureus	N193_BC08	s_4974	2915248	2886259	MECA;BlaZ;Aac6-Aph2;APH-Stph;Aac3-Ik;TetK;Tet-38;Dha1;NorA;	HIGH_QUAL	no	NA
739	Staphylococcus aureus	N210_BC03	s_5036	3031578	2562742	MECA;APH-Stph;TetK;Tet-38;Aac3-Ik;NorA;Aac6-Aph2;BlaZ;ErmC;ErmC;Dha1;	HIGH_QUAL	no	NA
740	Staphylococcus aureus	N132_BC01	s_4760	2915598	1810507	APH-Stph;BlaZ;Aac3-Ik;NorA;Dha1;MECA;Tet-38;	HIGH_QUAL	no	NA
741	Staphylococcus aureus	N165_BC03	s_4866	2955543	131006	Aac3-Ik;NorA;Dha1;APH-Stph;TetK;Tet-38;Aac6-Aph2;BlaZ;MECA;	HIGH_QUAL	no	NA
742	Staphylococcus aureus	N179_BC03	s_4917	2965162	2914153	BlaZ;MECA;Aac6-Aph2;APH-Stph;TetK;Tet-38;Aac3-Ik;Dha1;NorA;	HIGH_QUAL	no	NA
743	Staphylococcus aureus	N216_BC02	s_5057	2957408	274704	APH-Stph;Aac3-Ik;NorA;Aac6-Aph2;Dha1;MECA;TetK;Tet-38;	HIGH_QUAL	no	NA
744	Staphylococcus aureus	N178_BC09	s_4915	2795423	2767618	MECA;Aac3-Ik;Dha1;Tet-38;APH-Stph;BlaZ;NorA;	HIGH_QUAL	no	NA
745	Staphylococcus aureus	N149_BC03	s_4817	2932795	2903630	Dha1;Tet-38;NorA;MECA;Dfr;FosB;APH-Stph;Aac3-Ik;BlaZ;	HIGH_QUAL	no	NA
746	Staphylococcus aureus	N222_BC05	s_5077	2971085	2918855	Aac6-Aph2;BlaZ;MECA;APH-Stph;TetK;Aac3-Ik;Tet-38;Dha1;NorA;	HIGH_QUAL	no	NA
747	Staphylococcus aureus	N215_BC10	s_5056	2993870	838130	BlaZ;Aac6-Aph2;APH-Stph;Aac3-Ik;NorA;MECA;TetK;Tet-38;	HIGH_QUAL	no	NA
748	Staphylococcus aureus	N195_BC05	s_4983	2746165	614799	MECA;Aac3-Ik;Tet-38;NorA;BlaZ;APH-Stph;Dha1;	HIGH_QUAL	no	NA
749	Staphylococcus aureus	N181_BC07	s_4925	2804565	2761208	MECA;Aac3-Ik;Dha1;APH-Stph;Tet-38;BlaZ;NorA;Dfr;	HIGH_QUAL	no	NA
750	Staphylococcus aureus	N128_BC12	s_4745	3041046	3010810	BlaZ;BlaZ;MECA;APH-Stph;TetK;Aac6-Aph2;Tet-38;Aac3-Ik;Dha1;NorA;	HIGH_QUAL	no	NA
751	Staphylococcus aureus	N210_BC04	s_5037	3017547	100099	Tet-38;Aac3-Ik;NorA;TetK;Dha1;APH-Stph;MECA;BlaZ;Aac6-Aph2;Dha1;	HIGH_QUAL	no	NA
752	Staphylococcus aureus	N203_BC12	s_5012	3024040	241840	TetK;BlaZ;APH-Stph;Dha1;MECA;Tet-38;NorA;	HIGH_QUAL	no	NA
753	Staphylococcus aureus	N253_barcode03	s_5137	2986445	2956745	NONE	HIGH_QUAL	no	NA
754	Staphylococcus aureus	N157_BC01	s_4840	2754255	182523	Dfr;NorA;Aac3-Ik;Tet-38;MECA;BlaZ;APH-Stph;FosB;Dha1;	HIGH_QUAL	no	NA
755	Staphylococcus aureus	N138_BC10	s_4783	3021428	2991387	BlaZ;BlaZ;MECA;APH-Stph;Aac6-Aph2;TetK;Tet-38;Dha1;Aac3-Ik;NorA;	HIGH_QUAL	no	NA
756	Staphylococcus aureus	N113_BC04	s_4705	3005292	2975411	BlaZ;BlaZ;MECA;Aac6-Aph2;APH-Stph;TetK;Tet-38;Aac3-Ik;Dha1;NorA;	HIGH_QUAL	no	NA
757	Staphylococcus aureus	N197_BC09	s_4989	3302797	2756542	MECA;Aac3-Ik;Dha1;APH-Stph;Tet-38;BlaZ;NorA;TetK;TetK;TetK;Dha1;Aac3-Ik;Aac3-Ik;	MEDIUM_QUAL	no	NA
758	Staphylococcus aureus	N194_BC11	s_4981	3090744	335354	MECA;TetK;Tet-38;Dha1;Aac3-Ik;NorA;BlaZ;Aac6-Aph2;APH-Stph;	HIGH_QUAL	no	NA
759	Staphylococcus aureus	N129_BC01	s_4746	3049189	3018874	BlaZ;BlaZ;Aac6-Aph2;MECA;APH-Stph;TetK;Tet-38;Dha1;Aac3-Ik;NorA;	HIGH_QUAL	no	NA
760	Staphylococcus aureus	N217_BC06	s_5062	3038877	2954321	Aac6-Aph2;APH-Stph;TetK;Aac3-Ik;Tet-38;Dha1;BlaZ;NorA;BlaZ;BlaZ;	HIGH_QUAL	no	NA
761	Staphylococcus aureus	N165_BC08	s_4869	2936809	2895029	Aac6-Aph2;Aac6-Aph2;BlaZ;MECA;BlaZ;APH-Stph;TetK;Tet-38;Aac3-Ik;Dha1;Aac6-Aph2;NorA;ErmC;	HIGH_QUAL	no	NA
762	Staphylococcus aureus	N166_BC05	s_4871	3033734	612784	NorA;Dfr;Aac3-Ik;TetM;APH-Stph;Spc;ErmA;Spc;ErmA;MECA;Tet-38;Aph3-III;Sat4A;FosB;BlaZ;Dha1;	HIGH_QUAL	no	NA
763	Staphylococcus aureus	N219_BC09	s_5067	1582306	90130	APH-Stph;MECA;TetK;NorA;Aac6-Aph2;BlaZ;Dha1;Aac3-Ik;	MEDIUM_QUAL	no	NA
764	Staphylococcus aureus	N168_BC10	s_4880	2618243	598819	APH-Stph;Dha1;FosB;Tet-38;NorA;Aac3-Ik;BlaZ;	HIGH_QUAL	no	NA
765	Staphylococcus aureus	N238_BC10	s_5128	2820508	2284059	Dha1;APH-Stph;Tet-38;BlaZ;Aac3-Ik;NorA;	HIGH_QUAL	no	NA
766	Staphylococcus aureus	N230_BC04	s_5108	2867239	1550429	Dha1;APH-Stph;BlaZ;Aac3-Ik;MECA;Tet-38;NorA;	HIGH_QUAL	no	NA
767	Staphylococcus aureus	N140_BC07	s_4786	2852198	2269724	NorA;APH-Stph;Tet-38;Aac3-Ik;	HIGH_QUAL	no	NA
768	Staphylococcus aureus	N127_BC04	s_4742	2899838	1648763	MECA;Dha1;Tet-38;Aac3-Ik;APH-Stph;BlaZ;NorA;	HIGH_QUAL	no	NA
769	Staphylococcus aureus	N122_BC06	s_4731	2985520	2955834	BlaZ;MECA;Aac6-Aph2;APH-Stph;TetK;Tet-38;Aac3-Ik;Dha1;NorA;	HIGH_QUAL	no	NA
770	Staphylococcus aureus	N162_BC02	s_4854	1462687	26305	Dha1;	MEDIUM_QUAL	no	NA
771	Staphylococcus epidermidis	N143_BC01	s_5634	2318814	119562	MECA;Aac6-Aph2;DfrC;Aac6-Aph2;Far1;BlaZ;	HIGH_QUAL	no	NA
772	Staphylococcus epidermidis	N131_BC04	s_5601	2212829	280096	MECA;ErmC;DfrC;DfrC;Far1;BlaZ;	MEDIUM_QUAL	no	NA
773	Staphylococcus epidermidis	N125_BC01	s_5577	2551193	1320420	Far1;MECA;BlaZ;Aac6-Aph2;DfrC;DfrC;	HIGH_QUAL	no	NA
774	Staphylococcus epidermidis	N230_BC05	s_5889	2508432	444806	MECA;BlaZ;DfrC;	HIGH_QUAL	no	NA
775	Staphylococcus epidermidis	N171_BC09	s_5722	2518167	2469920	DfrC;MECA;Aac6-Aph2;TetK;	HIGH_QUAL	no	NA
776	Staphylococcus epidermidis	N113_BC08	s_5530	2503391	1385323	ErmC;Aac6-Aph2;Far1;BlaZ;DfrC;DfrC;	HIGH_QUAL	no	NA
777	Staphylococcus epidermidis	N134_BC05	s_5617	2563604	568879	Aac6-Aph2;MECA;Aac6-Aph2;DfrC;BlaZ;BlaZ;	HIGH_QUAL	no	NA
778	Staphylococcus epidermidis	N189_BC07	s_5783	2566734	2517331	DfrC;	HIGH_QUAL	no	NA
779	Staphylococcus epidermidis	N105_BC06	s_5508	2618958	391065	DfrC;MECA;Aac6-Aph2;	HIGH_QUAL	no	NA
780	Staphylococcus epidermidis	N106_BC11	s_5511	2553312	2113601	DfrC;MECA;	HIGH_QUAL	no	NA
781	Staphylococcus epidermidis	N166_BC11	s_5705	2718200	2663522	DfrC;MECA;Far1;DfrC;BlaZ;	HIGH_QUAL	no	NA
782	Staphylococcus epidermidis	N202_BC09	s_5822	2460990	183123	DfrC;MECA;MphC;MsrA;LnuA;BlaZ;BlaZ;	HIGH_QUAL	no	NA
783	Staphylococcus epidermidis	N186_BC12	s_5771	2487023	371733	Far1;BlaZ;DfrC;DfrC;MECA;Aac6-Aph2;	HIGH_QUAL	no	NA
784	Staphylococcus epidermidis	N157_BC03	s_5675	2072198	116071	DfrC;	MEDIUM_QUAL	no	NA
785	Staphylococcus epidermidis	N219_BC11	s_5864	2501748	503734	DfrC;Far1;MphC;MsrA;	HIGH_QUAL	no	NA
786	Staphylococcus epidermidis	N155_BC10	s_5669	2531090	2505901	MECA;DfrC;DfrC;DfrC;DfrC;DfrC;DfrC;DfrC;BlaZ;	HIGH_QUAL	no	NA
787	Staphylococcus epidermidis	N189_BC11	s_5787	2690162	180885	DfrC;DfrC;BlaZ;MECA;Aph3-III;Aac6-Aph2;Aac6-Aph2;	HIGH_QUAL	no	NA
788	Staphylococcus epidermidis	N148_BC09	s_5650	1755091	35618	TetK;BlaZ;BlaZ;Aac6-Aph2;DfrC;	MEDIUM_QUAL	no	NA
789	Staphylococcus epidermidis	N141_BC07	s_5630	2582084	1383862	MECA;DfrC;DfrC;BlaZ;	HIGH_QUAL	no	NA
790	Staphylococcus epidermidis	N156_BC09	s_5674	2568362	2542805	MphC;DfrC;MECA;Far1;MsrA;DfrC;BlaZ;	HIGH_QUAL	no	NA
791	Staphylococcus epidermidis	N119_BC04	s_5554	2512814	477265	DfrC;BlaZ;MECA;MphC;MphC;MsrA;MsrA;Far1;	HIGH_QUAL	no	NA
792	Staphylococcus epidermidis	N205_BC02	s_5827	2537850	2512595	MphC;DfrC;MECA;Far1;MsrA;BlaZ;	HIGH_QUAL	no	NA
793	Staphylococcus epidermidis	N113_BC05	s_5528	1674203	33813	MECA;DfrC;	MEDIUM_QUAL	no	NA
794	Staphylococcus epidermidis	N226_BC11	s_5882	2665364	235451	DfrC;MphC;MsrA;Far1;	HIGH_QUAL	no	NA
795	Staphylococcus epidermidis	N108_BC09	s_5518	2486023	2461284	Far1;BlaZ;DfrC;DfrC;	HIGH_QUAL	no	NA
796	Staphylococcus epidermidis	N236_BC04	s_5905	2246341	96250	Dfr;BlaZ;AadD;TetL;ErmC;	MEDIUM_QUAL	no	NA
797	Staphylococcus epidermidis	N166_BC08	s_5702	2742217	2664127	DfrC;MECA;Far1;DfrC;BlaZ;	HIGH_QUAL	no	NA
798	Staphylococcus epidermidis	N115_BC08	s_5535	2543785	1297796	BlaZ;Far1;DfrC;	HIGH_QUAL	no	NA
799	Staphylococcus epidermidis	N159_BC05	s_5683	2279133	155450	Dfr;DfrC;	HIGH_QUAL	no	NA
800	Staphylococcus epidermidis	N239_BC01	s_5914	2582278	2556584	DfrC;MECA;	HIGH_QUAL	no	NA
801	Staphylococcus epidermidis	N234_BC07	s_5901	2485412	2460678	DfrC;MECA;Far1;	HIGH_QUAL	no	NA
802	Staphylococcus epidermidis	N154_BC06	s_5666	1282731	32456	MECA;DfrC;	MEDIUM_QUAL	no	NA
803	Staphylococcus epidermidis	N192_BC05	s_5801	2506913	2481967	DfrC;MECA;BlaZ;	HIGH_QUAL	no	NA
804	Staphylococcus epidermidis	N223_BC09	s_5874	2436263	73533	DfrC;Far1;BlaZ;	HIGH_QUAL	no	NA
805	Staphylococcus epidermidis	N157_BC06	s_5677	2493539	106736	BlaZ;MECA;DfrC;DfrC;ErmC;Aac6-Aph2;	HIGH_QUAL	no	NA
806	Staphylococcus epidermidis	N153_BC02	s_5660	2664128	2307690	DfrC;Far1;DfrC;BlaZ;ErmC;Aac6-Aph2;MECA;ErmC;	HIGH_QUAL	no	NA
807	Staphylococcus epidermidis	N153_BC01	s_5659	1813974	48580	BlaZ;DfrC;	MEDIUM_QUAL	no	NA
808	Staphylococcus epidermidis	N175_BC05	s_5736	2398913	94029	MECA;ErmC;Aac6-Aph2;Far1;DfrC;BlaZ;	HIGH_QUAL	no	NA
809	Staphylococcus epidermidis	N133_BC05	s_5611	2224604	110748	MECA;DfrC;Far1;	MEDIUM_QUAL	no	NA
810	Staphylococcus epidermidis	N128_BC07	s_5587	2463991	2439470	DfrC;Aph3-III;MECA;Aac6-Aph2;	HIGH_QUAL	no	NA
811	Staphylococcus epidermidis	N124_BC11	s_5575	2666810	2640279	DfrC;MECA;ErmC;Aac6-Aph2;DfrC;BlaZ;	HIGH_QUAL	no	NA
812	Staphylococcus epidermidis	N234_BC12	s_5904	2553638	2528228	DfrC;MECA;Far1;DfrC;BlaZ;	HIGH_QUAL	no	NA
813	Staphylococcus epidermidis	N210_BC06	s_5842	2861682	2613320	DfrC;Aac6-Aph2;MECA;Far1;ErmC;DfrC;BlaZ;DfrC;TetK;	MEDIUM_QUAL	no	NA
814	Staphylococcus epidermidis	N187_BC04	s_5772	2581229	2555547	DfrC;	HIGH_QUAL	no	NA
815	Staphylococcus epidermidis	N123_BC05	s_5571	2698517	976003	Far1;MphC;MECA;MsrA;DfrC;	HIGH_QUAL	no	NA
816	Staphylococcus epidermidis	N119_BC03	s_5553	1620996	35266	DfrC;DfrC;BlaZ;	MEDIUM_QUAL	no	NA
817	Staphylococcus epidermidis	N116_BC10	s_5543	2527237	1614333	MECA;Far1;DfrC;BlaZ;DfrC;	HIGH_QUAL	no	NA
818	Staphylococcus epidermidis	N128_BC10	s_5589	2449954	2181592	MECA;DfrC;Aac6-Aph2;Aph3-III;	HIGH_QUAL	no	NA
819	Staphylococcus epidermidis	N164_BC11	s_5694	2616107	2590078	DfrC;MECA;Far1;Aac6-Aph2;DfrC;BlaZ;	HIGH_QUAL	no	NA
820	Staphylococcus epidermidis	N153_BC10	s_5662	1808653	30132		MEDIUM_QUAL	no	NA
821	Staphylococcus epidermidis	N212_BC05	s_5849	2661608	374420	Aac6-Aph2;ErmC;DfrC;DfrC;Far1;BlaZ;AadD;MECA;AadD;MECA;	HIGH_QUAL	no	NA
822	Staphylococcus epidermidis	N112_BC12	s_5526	2668365	2641821	DfrC;MECA;ErmC;Far1;Aac6-Aph2;DfrC;BlaZ;	HIGH_QUAL	no	NA
823	Staphylococcus epidermidis	N116_BC11	s_5544	2563141	2537637	DfrC;MECA;Far1;DfrC;BlaZ;	HIGH_QUAL	no	NA
824	Staphylococcus epidermidis	N154_BC01	s_5664	2465549	2410105	DfrC;MECA;MECA;	HIGH_QUAL	no	NA
825	Staphylococcus epidermidis	N146_BC03	s_5642	2719749	2667763	ErmC;DfrC;MECA;ErmC;Far1;Aac6-Aph2;Aac6-Aph2;DfrC;BlaZ;BlaZ;	HIGH_QUAL	no	NA
826	Staphylococcus epidermidis	N100_BC10	s_5490	2704982	2539699	MECA;DfrC;ErmC;Far1;Aac6-Aph2;DfrC;BlaZ;	HIGH_QUAL	no	NA
827	Staphylococcus epidermidis	N103_BC02	s_5499	2518920	2493854	MphC;MECA;DfrC;Far1;MsrA;BlaZ;	HIGH_QUAL	no	NA
828	Staphylococcus epidermidis	N149_BC10	s_5653	2729381	554327	ErmC;Aac6-Aph2;MECA;DfrC;DfrC;BlaZ;Far1;BlaZ;	HIGH_QUAL	no	NA
829	Staphylococcus epidermidis	N157_BC04	s_5676	2540780	2515496	DfrC;Aph3-III;MECA;Aac6-Aph2;Far1;	HIGH_QUAL	no	NA
830	Staphylococcus epidermidis	N175_BC06	s_5737	2666258	2617667	DfrC;MECA;Aac6-Aph2;Far1;ErmC;Aac6-Aph2;ErmC;DfrC;BlaZ;	HIGH_QUAL	no	NA
831	Staphylococcus epidermidis	N175_BC10	s_5739	2701373	574374	Far1;DfrC;MphC;MsrA;	HIGH_QUAL	no	NA
832	Staphylococcus epidermidis	N230_BC11	s_5892	2562616	2537117	MECA;DfrC;	HIGH_QUAL	no	NA
833	Staphylococcus epidermidis	N188_BC11	s_5780	1666962	40352	DfrC;	MEDIUM_QUAL	no	NA
834	Staphylococcus epidermidis	N227_BC04	s_5883	2424381	166013	DfrC;DfrC;MECA;Far1;BlaZ;Aac6-Aph2;ErmC;	HIGH_QUAL	no	NA
835	Staphylococcus epidermidis	N158_BC02	s_5678	2645233	618161	MECA;DfrC;	HIGH_QUAL	no	NA
836	Staphylococcus epidermidis	N219_BC07	s_5862	2597085	2571245	DfrC;MECA;DfrC;BlaZ;	HIGH_QUAL	no	NA
837	Staphylococcus epidermidis	N187_BC09	s_5774	2503183	507209	MphC;MECA;TetK;MsrA;DfrC;BlaZ;	HIGH_QUAL	no	NA
838	Staphylococcus epidermidis	N100_BC06	s_5487	2567463	2541915	DfrC;MECA;	HIGH_QUAL	no	NA
839	Staphylococcus epidermidis	N175_BC07	s_5738	1716413	54707	Far1;BlaZ;DfrC;	MEDIUM_QUAL	no	NA
840	Staphylococcus epidermidis	N101_BC02	s_5491	2663775	2637276	DfrC;MECA;Aac6-Aph2;ErmC;Far1;DfrC;BlaZ;	HIGH_QUAL	no	NA
841	Staphylococcus epidermidis	N208_BC12	s_5837	2582212	1620629	DfrC;MphC;MECA;Far1;MsrA;	HIGH_QUAL	no	NA
842	Staphylococcus epidermidis	N174_BC10	s_5735	2614091	2588084	DfrC;MECA;DfrC;BlaZ;	HIGH_QUAL	no	NA
843	Staphylococcus epidermidis	N129_BC11	s_5595	2269781	181638	DfrC;DfrC;MECA;BlaZ;	HIGH_QUAL	no	NA
844	Staphylococcus epidermidis	N222_BC04	s_5869	2449539	225428	MECA;Aac6-Aph2;Far1;BlaZ;DfrC;	HIGH_QUAL	no	NA
845	Staphylococcus epidermidis	N107_BC07	s_5513	2490905	2466115	MECA;DfrC;DfrC;BlaZ;	HIGH_QUAL	no	NA
846	Staphylococcus epidermidis	N128_BC11	s_5590	2502362	1475140	DfrC;Aph3-III;Aac6-Aph2;MECA;	HIGH_QUAL	no	NA
847	Staphylococcus epidermidis	N173_BC05	s_5731	2433042	468732	DfrC;MECA;Aac6-Aph2;	HIGH_QUAL	no	NA
848	Staphylococcus epidermidis	N184_BC03	s_5765	2257892	87779	Aac6-Aph2;MECA;DfrC;DfrC;Far1;BlaZ;	HIGH_QUAL	no	NA
849	Staphylococcus epidermidis	N133_BC04	s_5610	2530013	2504836	DfrC;MECA;	HIGH_QUAL	no	NA
850	Staphylococcus epidermidis	N102_BC01	s_5495	2688921	2640174	DfrC;MECA;Aac6-Aph2;ErmC;Far1;DfrC;BlaZ;	HIGH_QUAL	no	NA
851	Staphylococcus epidermidis	N201_BC06	s_5818	2182589	92968	MECA;DfrC;Far1;DfrC;BlaZ;	MEDIUM_QUAL	no	NA
852	Staphylococcus epidermidis	N128_BC06	s_5586	2466394	2441847	DfrC;Aph3-III;Aac6-Aph2;MECA;	HIGH_QUAL	no	NA
853	Staphylococcus epidermidis	N134_BC07	s_5618	2490023	2465244	DfrC;MECA;Aac6-Aph2;BlaZ;	HIGH_QUAL	no	NA
854	Staphylococcus epidermidis	N190_BC08	s_5791	2535581	2474794	DfrC;MECA;Far1;	HIGH_QUAL	no	NA
855	Staphylococcus epidermidis	N166_BC10	s_5704	2708610	2643283	DfrC;MECA;Far1;Aac6-Aph2;DfrC;ErmC;BlaZ;BlaZ;	HIGH_QUAL	no	NA
856	Staphylococcus epidermidis	N199_BC09	s_5815	2654243	2590337	DfrC;MECA;ErmC;ErmC;Aac6-Aph2;ErmC;Far1;DfrC;BlaZ;ErmC;Aac6-Aph2;	HIGH_QUAL	no	NA
857	Staphylococcus epidermidis	N120_BC04	s_5559	2544841	707032	MphC;MsrA;Far1;DfrC;MECA;	HIGH_QUAL	no	NA
858	Staphylococcus epidermidis	N129_BC04	s_5593	2362829	206296	BlaZ;DfrC;	HIGH_QUAL	no	NA
859	Staphylococcus epidermidis	N196_BC06	s_5811	2614081	2588072	DfrC;MECA;DfrC;BlaZ;	HIGH_QUAL	no	NA
860	Staphylococcus epidermidis	N166_BC09	s_5703	2697489	2641715	DfrC;MECA;ErmC;Far1;DfrC;BlaZ;	HIGH_QUAL	no	NA
861	Staphylococcus epidermidis	N104_BC11	s_5507	2440920	1946166	DfrC;MECA;	HIGH_QUAL	no	NA
862	Staphylococcus epidermidis	N208_BC03	s_5833	2533180	150136	DfrC;DfrC;Far1;BlaZ;MECA;ErmC;Aac6-Aph2;	HIGH_QUAL	no	NA
863	Staphylococcus epidermidis	N172_BC08	s_5728	2672446	2611034	DfrC;MECA;Aac6-Aph2;Far1;DfrC;BlaZ;	HIGH_QUAL	no	NA
864	Staphylococcus epidermidis	N166_BC07	s_5701	2252381	210698	DfrC;DfrC;MECA;Aac6-Aph2;	HIGH_QUAL	no	NA
865	Staphylococcus epidermidis	N217_BC07	s_5857	2676615	2649988	DfrC;MECA;Far1;DfrC;BlaZ;	HIGH_QUAL	no	NA
866	Staphylococcus epidermidis	N214_BC12	s_5852	2583005	2557304	DfrC;MECA;	HIGH_QUAL	no	NA
867	Staphylococcus epidermidis	N211_BC02	s_5845	2203979	204618	MECA;Aph3-III;Aac6-Aph2;	MEDIUM_QUAL	no	NA
868	Staphylococcus epidermidis	N123_BC12	s_5572	2665810	2033106	DfrC;Far1;DfrC;BlaZ;MECA;BlaZ;	HIGH_QUAL	no	NA
869	Staphylococcus epidermidis	N131_BC08	s_5602	2716256	793307	MECA;DfrC;DfrC;DfrC;Far1;MECA;Aac6-Aph2;	HIGH_QUAL	no	NA
870	Staphylococcus epidermidis	N168_BC12	s_5710	2009504	127613	MphC;MsrA;MECA;	MEDIUM_QUAL	no	NA
871	Staphylococcus epidermidis	N237_BC06	s_5907	1595925	39657	DfrC;	MEDIUM_QUAL	no	NA
872	Staphylococcus epidermidis	N227_BC05	s_5884	2570641	2514555	MphC;DfrC;MECA;Far1;MsrA;BlaZ;	HIGH_QUAL	no	NA
873	Staphylococcus epidermidis	N153_BC09	s_5661	2067856	74300	DfrC;Aac6-Aph2;MECA;	MEDIUM_QUAL	no	NA
874	Staphylococcus epidermidis	N159_BC07	s_5684	2469906	2445324	Dfr;DfrC;	HIGH_QUAL	no	NA
875	Staphylococcus epidermidis	N227_BC10	s_5885	2553399	2527993	MphC;DfrC;MECA;Far1;DfrC;MsrA;BlaZ;	HIGH_QUAL	no	NA
876	Staphylococcus epidermidis	N144_BC10	s_5639	2214408	91276	DfrC;	MEDIUM_QUAL	no	NA
877	Staphylococcus epidermidis	N190_BC12	s_5795	1880273	73067	Aac6-Aph2;DfrC;Dfr;MECA;BlaZ;	MEDIUM_QUAL	no	NA
878	Staphylococcus epidermidis	N113_BC09	s_5531	2638597	2612345	DfrC;MECA;ErmC;Aac6-Aph2;Far1;DfrC;BlaZ;	HIGH_QUAL	no	NA
879	Staphylococcus epidermidis	N218_BC01	s_5859	2278347	133207	DfrC;BlaZ;	HIGH_QUAL	no	NA
880	Staphylococcus epidermidis	N134_BC01	s_5616	2245151	73781	BlaZ;BlaZ;BlaZ;DfrC;DfrC;	MEDIUM_QUAL	no	NA
881	Staphylococcus epidermidis	N174_BC07	s_5734	2827966	1826081	MphC;Aac6-Aph2;Aph3-III;MsrA;DfrC;Aac6-Aph2;MECA;Far1;	MEDIUM_QUAL	no	NA
882	Staphylococcus epidermidis	N156_BC07	s_5672	2532937	1307532	MphC;MECA;Far1;MsrA;BlaZ;DfrC;DfrC;	HIGH_QUAL	no	NA
883	Staphylococcus epidermidis	N173_BC03	s_5730	2545508	525114	DfrC;Aac6-Aph2;MECA;	HIGH_QUAL	no	NA
884	Staphylococcus epidermidis	N101_BC07	s_5493	2452101	152456	DfrC;Far1;BlaZ;MphC;MsrA;MECA;	HIGH_QUAL	no	NA
885	Staphylococcus epidermidis	N114_BC03	s_5533	1401209	18653	MECA;	MEDIUM_QUAL	no	NA
886	Staphylococcus epidermidis	N232_BC09	s_5895	1789394	68338	MECA;	MEDIUM_QUAL	no	NA
887	Staphylococcus epidermidis	N105_BC07	s_5509	2362584	683461	DfrC;Far1;MECA;	HIGH_QUAL	no	NA
888	Staphylococcus epidermidis	N143_BC03	s_5635	2592567	1657909	DfrC;Far1;BlaZ;MECA;Aac6-Aph2;	HIGH_QUAL	no	NA
889	Staphylococcus epidermidis	N166_BC12	s_5706	2699019	2640945	DfrC;MECA;Far1;DfrC;BlaZ;	HIGH_QUAL	no	NA
890	Staphylococcus epidermidis	N121_BC12	s_5564	1887302	37551	DfrC;BlaZ;Far1;MECA;MphC;MsrA;TetK;	MEDIUM_QUAL	no	NA
891	Staphylococcus epidermidis	N209_BC04	s_5839	2590090	542396	MECA;DfrC;DfrC;Far1;	HIGH_QUAL	no	NA
892	Staphylococcus epidermidis	N163_BC12	s_5692	2468713	1393742	MECA;Aph3-III;DfrC;MECA;TetK;	HIGH_QUAL	no	NA
893	Staphylococcus epidermidis	N165_BC09	s_5698	2374297	151067	DfrC;MECA;	HIGH_QUAL	no	NA
894	Staphylococcus epidermidis	N187_BC10	s_5775	2517147	840825	MphC;MECA;MsrA;TetK;DfrC;BlaZ;	HIGH_QUAL	no	NA
895	Staphylococcus epidermidis	N133_BC10	s_5615	1518400	29380	BlaZ;DfrC;	MEDIUM_QUAL	no	NA
896	Staphylococcus epidermidis	N141_BC04	s_5628	2506661	2481714	DfrC;MECA;Aac6-Aph2;Dfr;BlaZ;	HIGH_QUAL	no	NA
897	Staphylococcus epidermidis	N180_BC08	s_5755	2583393	2557689	DfrC;MECA;Far1;Aac6-Aph2;DfrC;BlaZ;	HIGH_QUAL	no	NA
898	Staphylococcus epidermidis	N155_BC11	s_5670	2589974	1813726	MECA;MECA;DfrC;DfrC;DfrC;DfrC;BlaZ;	HIGH_QUAL	no	NA
899	Staphylococcus epidermidis	N189_BC10	s_5786	2308043	72745	DfrC;DfrC;Aac6-Aph2;	HIGH_QUAL	no	NA
900	Staphylococcus epidermidis	N130_BC08	s_5598	2526851	2487754	Dfr;DfrC;Aac6-Aph2;BlaZ;	HIGH_QUAL	no	NA
901	Staphylococcus epidermidis	N147_BC03	s_5645	2431201	320171	MECA;Aac6-Aph2;DfrC;	HIGH_QUAL	no	NA
902	Staphylococcus epidermidis	N108_BC07	s_5516	2443768	1012003	MECA;DfrC;	HIGH_QUAL	no	NA
903	Staphylococcus epidermidis	N169_BC08	s_5716	1259473	50489	Sat4A;Aac6-Aph2;Far1;Aph3-III;DfrC;DfrC;DfrC;BlaZ;	MEDIUM_QUAL	no	NA
904	Staphylococcus epidermidis	N124_BC10	s_5574	2677490	2650854	DfrC;MECA;Aac6-Aph2;ErmC;DfrC;BlaZ;	HIGH_QUAL	no	NA
905	Staphylococcus epidermidis	N137_BC10	s_5625	2726700	2661077	DfrC;ErmC;MECA;Aac6-Aph2;Aac6-Aph2;Far1;DfrC;BlaZ;	HIGH_QUAL	no	NA
906	Staphylococcus epidermidis	N143_BC05	s_5636	2492315	2449339	DfrC;BlaZ;	HIGH_QUAL	no	NA
907	Staphylococcus epidermidis	N148_BC11	s_5651	2174915	65831	DfrC;Aac6-Aph2;Aph3-III;	MEDIUM_QUAL	no	NA
908	Staphylococcus epidermidis	N210_BC07	s_5843	2844696	2536569	Far1;DfrC;MECA;Aac6-Aph2;ErmC;DfrC;Far1;BlaZ;	MEDIUM_QUAL	no	NA
909	Staphylococcus epidermidis	N131_BC03	s_5600	2499069	1357255	DfrC;DfrC;Far1;BlaZ;	HIGH_QUAL	no	NA
