genomeID	lib	Species	length	n50	genome_quality	Illumina_Library_ID	Sample_ID.x	Culturing_Sample_ID	Antibiotics	Sample_ID.y	Cubicle_room	Sample_type	Material	Human_Traffic	timept	Room_type	bed_number
s_5700	N133_BC07	Staphylococcus_haemolyticus	2852302	2572190	MEDIUM_QUAL	WEE302	HMBR028	HMBR030	AMP	HMBR028	Cubicle_2	Bed_Rail	Metal	Moderate_(2-5)	1	MDRO_cubicles	5
s_3064	N133_BC08	Enterococcus_faecalis	2732605	2705424	HIGH_QUAL	WEE302	HMBR028	HMBR030	KAN	HMBR028	Cubicle_2	Bed_Rail	Metal	Moderate_(2-5)	1	MDRO_cubicles	5
s_6266	N133_BC08	Staphylococcus_hominis	1416997	57041	MEDIUM_QUAL	WEE302	HMBR028	HMBR030	KAN	HMBR028	Cubicle_2	Bed_Rail	Metal	Moderate_(2-5)	1	MDRO_cubicles	5
s_5701	N133_BC08	Staphylococcus_haemolyticus	2938122	2687888	MEDIUM_QUAL	WEE302	HMBR028	HMBR030	KAN	HMBR028	Cubicle_2	Bed_Rail	Metal	Moderate_(2-5)	1	MDRO_cubicles	5
s_5211	N133_BC08	Staphylococcus_epidermidis	2259023	124305	HIGH_QUAL	WEE302	HMBR028	HMBR030	KAN	HMBR028	Cubicle_2	Bed_Rail	Metal	Moderate_(2-5)	1	MDRO_cubicles	5
s_4858	N133_BC08	Staphylococcus_capitis	1712080	55024	MEDIUM_QUAL	WEE302	HMBR028	HMBR030	KAN	HMBR028	Cubicle_2	Bed_Rail	Metal	Moderate_(2-5)	1	MDRO_cubicles	5
s_3065	N133_BC09	Enterococcus_faecalis	2736009	2708793	HIGH_QUAL	WEE302	HMBR028	HMBR030	STREP	HMBR028	Cubicle_2	Bed_Rail	Metal	Moderate_(2-5)	1	MDRO_cubicles	5
s_5212	N133_BC10	Staphylococcus_epidermidis	1518400	29380	MEDIUM_QUAL	WEE302	HMBR028	HMBR030	TET	HMBR028	Cubicle_2	Bed_Rail	Metal	Moderate_(2-5)	1	MDRO_cubicles	5
s_5702	N133_BC10	Staphylococcus_haemolyticus	2948758	2732080	MEDIUM_QUAL	WEE302	HMBR028	HMBR030	TET	HMBR028	Cubicle_2	Bed_Rail	Metal	Moderate_(2-5)	1	MDRO_cubicles	5
s_853	N133_BC11	Bacillus_cereus	5249910	1655131	HIGH_QUAL	WEE066	HMCT022_02	HMCT024_02	AMP	HMCT022	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	3
s_4447	N133_BC11	Staphylococcus_aureus	2885730	1820823	HIGH_QUAL	WEE066	HMCT022_02	HMCT024_02	AMP	HMCT022	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	3
s_3066	N133_BC11	Enterococcus_faecalis	1744489	35184	MEDIUM_QUAL	WEE066	HMCT022_02	HMCT024_02	AMP	HMCT022	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	3
s_6268	N133_BC12	Staphylococcus_hominis	2366376	2342821	HIGH_QUAL	WEE066	HMCT022_02	HMCT024_02	CHLOR	HMCT022	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	3
s_3913	N133_BC12	Pseudomonas_resinovorans	6863031	3838971	MEDIUM_QUAL	WEE066	HMCT022_02	HMCT024_02	CHLOR	HMCT022	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	3
s_3067	N134_BC01	Enterococcus_faecalis	3013272	452726	HIGH_QUAL	WEE066	HMCT022_02	HMCT024_02	KAN	HMCT022	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	3
s_5213	N134_BC01	Staphylococcus_epidermidis	2245151	73781	MEDIUM_QUAL	WEE066	HMCT022_02	HMCT024_02	KAN	HMCT022	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	3
s_5704	N134_BC01	Staphylococcus_haemolyticus	2727823	2351720	HIGH_QUAL	WEE066	HMCT022_02	HMCT024_02	KAN	HMCT022	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	3
s_3068	N134_BC02	Enterococcus_faecalis	3184808	2752945	HIGH_QUAL	WEE066	HMCT022_02	HMCT024_02	STREP	HMCT022	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	3
s_3069	N134_BC03	Enterococcus_faecalis	2914979	164842	HIGH_QUAL	WEE066	HMCT022_02	HMCT024_02	TET	HMCT022	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	3
s_3388	N134_BC04	Klebsiella_aerogenes	4963398	3016475	HIGH_QUAL	WEE289	HMCT040	HMCT042	CHLOR	HMCT040	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	4
s_4860	N134_BC05	Staphylococcus_capitis	2508623	2483659	HIGH_QUAL	WEE289	HMCT040	HMCT042	KAN	HMCT040	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	4
s_5214	N134_BC05	Staphylococcus_epidermidis	2563604	568879	HIGH_QUAL	WEE289	HMCT040	HMCT042	KAN	HMCT040	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	4
s_4450	N134_BC05	Staphylococcus_aureus	2014431	27980	MEDIUM_QUAL	WEE289	HMCT040	HMCT042	KAN	HMCT040	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	4
s_3389	N134_BC06	Klebsiella_aerogenes	5368474	5315194	HIGH_QUAL	WEE289	HMCT040	HMCT042	STREP	HMCT040	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	4
s_5707	N134_BC07	Staphylococcus_haemolyticus	2594943	2547559	HIGH_QUAL	WEE289	HMCT040	HMCT042	TET	HMCT040	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	4
s_5215	N134_BC07	Staphylococcus_epidermidis	2490023	2465244	HIGH_QUAL	WEE289	HMCT040	HMCT042	TET	HMCT040	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	4
s_219	N134_BC08	Acinetobacter_baumannii	4007263	3967461	HIGH_QUAL	WEE059	HMBR016_02	HMBR018_02	CHLOR	HMBR016	Cubicle_2	Bed_Rail	Metal	Empty	2	MDRO_cubicles	1
s_220	N134_BC09	Acinetobacter_baumannii	4001756	3962007	HIGH_QUAL	WEE059	HMBR016_02	HMBR018_02	KAN	HMBR016	Cubicle_2	Bed_Rail	Metal	Empty	2	MDRO_cubicles	1
s_3070	N134_BC09	Enterococcus_faecalis	2510949	75209	HIGH_QUAL	WEE059	HMBR016_02	HMBR018_02	KAN	HMBR016	Cubicle_2	Bed_Rail	Metal	Empty	2	MDRO_cubicles	1
s_221	N134_BC10	Acinetobacter_baumannii	4009843	3463293	HIGH_QUAL	WEE059	HMBR016_02	HMBR018_02	TET	HMBR016	Cubicle_2	Bed_Rail	Metal	Empty	2	MDRO_cubicles	1
s_6270	N134_BC11	Staphylococcus_hominis	2335683	2277910	HIGH_QUAL	WEE364	HMBL127	HMBL129	KAN	HMBL127	Room_3	Bedside_Locker	Wood	Empty	1	Isolation_rooms	NA
s_6271	N134_BC12	Staphylococcus_hominis	2556936	509366	HIGH_QUAL	WEE251	HMCT049	HMCT051	KAN	HMCT049	Cubicle_4	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	2
s_6272	N135_BC01	Staphylococcus_hominis	2376578	2317121	HIGH_QUAL	WEE251	HMCT049	HMCT051	TET	HMCT049	Cubicle_4	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	2
s_4862	N135_BC01	Staphylococcus_capitis	2566634	743067	HIGH_QUAL	WEE251	HMCT049	HMCT051	TET	HMCT049	Cubicle_4	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	2
s_5711	N135_BC02	Staphylococcus_haemolyticus	2746714	2670066	HIGH_QUAL	WEE081	HMBR076	HMBR078	AMP	HMBR076	Cubicle_2	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	1
s_6273	N135_BC02	Staphylococcus_hominis	1445691	54111	MEDIUM_QUAL	WEE081	HMBR076	HMBR078	AMP	HMBR076	Cubicle_2	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	1
s_4863	N135_BC02	Staphylococcus_capitis	2697680	951216	HIGH_QUAL	WEE081	HMBR076	HMBR078	AMP	HMBR076	Cubicle_2	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	1
s_5712	N135_BC03	Staphylococcus_haemolyticus	2730493	2703333	HIGH_QUAL	WEE081	HMBR076	HMBR078	KAN	HMBR076	Cubicle_2	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	1
s_4864	N135_BC03	Staphylococcus_capitis	2785891	2393491	HIGH_QUAL	WEE081	HMBR076	HMBR078	KAN	HMBR076	Cubicle_2	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	1
s_5714	N135_BC05	Staphylococcus_haemolyticus	2575300	2549677	HIGH_QUAL	WEE262	HMCT004	HMCT006	KAN	HMCT004	Cubicle_1	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	2
s_4865	N135_BC05	Staphylococcus_capitis	2545395	2520068	HIGH_QUAL	WEE262	HMCT004	HMCT006	KAN	HMCT004	Cubicle_1	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	2
s_2514	N135_BC06	Candida_albicans	13900043	523581	HIGH_QUAL	WEE262	HMCT004	HMCT006	TET	HMCT004	Cubicle_1	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	2
s_6594	N135_BC07	Staphylococcus_pasteuri	2629876	2603711	HIGH_QUAL	WEE178	HMBL070	HMBL072	KAN	HMBL070	Cubicle_1	Bedside_Locker	Metal_and_Wood	Empty	1	Non-cohort_cubicles	4
s_6662	N135_BC08	Staphylococcus_sciuri	2839505	2811265	HIGH_QUAL	WEE178	HMBL070	HMBL072	TET	HMBL070	Cubicle_1	Bedside_Locker	Metal_and_Wood	Empty	1	Non-cohort_cubicles	4
s_3072	N135_BC09	Enterococcus_faecalis	3202752	1051119	HIGH_QUAL	WEE224	HMCT034	HMCT036	AMP	HMCT034	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	2
s_5715	N135_BC09	Staphylococcus_haemolyticus	2601246	2575366	HIGH_QUAL	WEE224	HMCT034	HMCT036	AMP	HMCT034	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	2
s_4453	N135_BC09	Staphylococcus_aureus	2915943	2886947	HIGH_QUAL	WEE224	HMCT034	HMCT036	AMP	HMCT034	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	2
s_4454	N135_BC10	Staphylococcus_aureus	2920632	2891590	HIGH_QUAL	WEE224	HMCT034	HMCT036	KAN	HMCT034	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	2
s_3073	N135_BC10	Enterococcus_faecalis	2951553	150984	HIGH_QUAL	WEE224	HMCT034	HMCT036	KAN	HMCT034	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	2
s_3074	N135_BC11	Enterococcus_faecalis	3260827	3228416	HIGH_QUAL	WEE224	HMCT034	HMCT036	STREP	HMCT034	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	2
s_4455	N135_BC12	Staphylococcus_aureus	2922119	2893061	HIGH_QUAL	WEE224	HMCT034	HMCT036	TET	HMCT034	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	2
s_2948	N136_BC01	Enterobacter_cloacae	5183720	5132269	HIGH_QUAL	WEE261	HMST004	HMST006	CHLOR	HMST004	Cubicle_2	Sink_Trap	Metal	Empty	1	MDRO_cubicles	NA
s_3754	N136_BC02	Pseudomonas_aeruginosa	6863185	359672	HIGH_QUAL	WEE261	HMST004	HMST006	KAN	HMST004	Cubicle_2	Sink_Trap	Metal	Empty	1	MDRO_cubicles	NA
s_2949	N136_BC02	Enterobacter_cloacae	5416424	3742363	HIGH_QUAL	WEE261	HMST004	HMST006	KAN	HMST004	Cubicle_2	Sink_Trap	Metal	Empty	1	MDRO_cubicles	NA
s_2950	N136_BC03	Enterobacter_cloacae	5391650	5121538	HIGH_QUAL	WEE261	HMST004	HMST006	TET	HMST004	Cubicle_2	Sink_Trap	Metal	Empty	1	MDRO_cubicles	NA
s_3755	N136_BC04	Pseudomonas_aeruginosa	6627830	6562082	HIGH_QUAL	WEE166	HMBL133	HMBL135	CHLOR	HMBL133	Room_5	Bedside_Locker	Wood	Moderate_(2-5)	1	Isolation_rooms	NA
s_6595	N136_BC05	Staphylococcus_pasteuri	2364490	2340954	HIGH_QUAL	WEE188	HMBL058	HMBL060	AMP	HMBL058	Cubicle_4	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	5
s_5716	N136_BC05	Staphylococcus_haemolyticus	2317650	393429	MEDIUM_QUAL	WEE188	HMBL058	HMBL060	AMP	HMBL058	Cubicle_4	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	5
s_6716	N136_BC06	Staphylococcus_warneri	2367061	2343498	HIGH_QUAL	WEE188	HMBL058	HMBL060	CHLOR	HMBL058	Cubicle_4	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	5
s_6596	N136_BC07	Staphylococcus_pasteuri	2363350	2339825	HIGH_QUAL	WEE188	HMBL058	HMBL060	KAN	HMBL058	Cubicle_4	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	5
s_2138	N136_BC08	Bacillus_velezensis	4152963	2546128	HIGH_QUAL	WEE188	HMBL058	HMBL060	TET	HMBL058	Cubicle_4	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	5
s_6276	N136_BC09	Staphylococcus_hominis	2228460	2206269	MEDIUM_QUAL	WEE159	HMBL079	HMBL081	CHLOR	HMBL079	Cubicle_2	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	2
s_4866	N136_BC10	Staphylococcus_capitis	2873664	2650231	HIGH_QUAL	WEE159	HMBL079	HMBL081	KAN	HMBL079	Cubicle_2	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	2
s_6597	N136_BC10	Staphylococcus_pasteuri	2575068	2549447	HIGH_QUAL	WEE159	HMBL079	HMBL081	KAN	HMBL079	Cubicle_2	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	2
s_6277	N136_BC11	Staphylococcus_hominis	2787295	2237514	HIGH_QUAL	WEE159	HMBL079	HMBL081	TET	HMBL079	Cubicle_2	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	2
s_3756	N136_BC12	Pseudomonas_aeruginosa	6611257	993024	HIGH_QUAL	WEE141	HMST042	HMST044	AMP	HMST042	Room_5	Sink_Trap	Metal	Moderate_(2-5)	1	Isolation_rooms	NA
s_3432	N136_BC12	Klebsiella_pneumoniae	5283668	450432	HIGH_QUAL	WEE141	HMST042	HMST044	AMP	HMST042	Room_5	Sink_Trap	Metal	Moderate_(2-5)	1	Isolation_rooms	NA
s_3433	N137_BC01	Klebsiella_pneumoniae	5150111	220058	HIGH_QUAL	WEE141	HMST042	HMST044	CHLOR	HMST042	Room_5	Sink_Trap	Metal	Moderate_(2-5)	1	Isolation_rooms	NA
s_3757	N137_BC01	Pseudomonas_aeruginosa	6620590	851604	HIGH_QUAL	WEE141	HMST042	HMST044	CHLOR	HMST042	Room_5	Sink_Trap	Metal	Moderate_(2-5)	1	Isolation_rooms	NA
s_3758	N137_BC02	Pseudomonas_aeruginosa	6586422	1348951	HIGH_QUAL	WEE141	HMST042	HMST044	KAN	HMST042	Room_5	Sink_Trap	Metal	Moderate_(2-5)	1	Isolation_rooms	NA
s_3434	N137_BC02	Klebsiella_pneumoniae	5294695	2865040	HIGH_QUAL	WEE141	HMST042	HMST044	KAN	HMST042	Room_5	Sink_Trap	Metal	Moderate_(2-5)	1	Isolation_rooms	NA
s_3435	N137_BC03	Klebsiella_pneumoniae	5510649	5303091	HIGH_QUAL	WEE141	HMST042	HMST044	STREP	HMST042	Room_5	Sink_Trap	Metal	Moderate_(2-5)	1	Isolation_rooms	NA
s_3759	N137_BC04	Pseudomonas_aeruginosa	6804621	780064	HIGH_QUAL	WEE041	HMCT121	HMCT123	CHLOR	HMCT121	Room_1	Cardiac_Table	Metal	Low_(less_than_2)	1	Isolation_rooms	NA
s_3436	N137_BC04	Klebsiella_pneumoniae	5135724	5071686	HIGH_QUAL	WEE041	HMCT121	HMCT123	CHLOR	HMCT121	Room_1	Cardiac_Table	Metal	Low_(less_than_2)	1	Isolation_rooms	NA
s_3760	N137_BC05	Pseudomonas_aeruginosa	3875962	26162	MEDIUM_QUAL	WEE041	HMCT121	HMCT123	KAN	HMCT121	Room_1	Cardiac_Table	Metal	Low_(less_than_2)	1	Isolation_rooms	NA
s_3075	N137_BC05	Enterococcus_faecalis	2976895	2947295	HIGH_QUAL	WEE041	HMCT121	HMCT123	KAN	HMCT121	Room_1	Cardiac_Table	Metal	Low_(less_than_2)	1	Isolation_rooms	NA
s_3076	N137_BC06	Enterococcus_faecalis	2975421	2945835	HIGH_QUAL	WEE041	HMCT121	HMCT123	STREP	HMCT121	Room_1	Cardiac_Table	Metal	Low_(less_than_2)	1	Isolation_rooms	NA
s_3077	N137_BC07	Enterococcus_faecalis	2987785	2932815	HIGH_QUAL	WEE041	HMCT121	HMCT123	TET	HMCT121	Room_1	Cardiac_Table	Metal	Low_(less_than_2)	1	Isolation_rooms	NA
s_3078	N137_BC08	Enterococcus_faecalis	2695205	2668393	HIGH_QUAL	WEE303	HMBR022	HMBR024	AMP	HMBR022	Cubicle_2	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	3
s_4868	N137_BC09	Staphylococcus_capitis	2659853	2633393	HIGH_QUAL	WEE303	HMBR022	HMBR024	CHLOR	HMBR022	Cubicle_2	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	3
s_4457	N137_BC09	Staphylococcus_aureus	2812579	2784606	HIGH_QUAL	WEE303	HMBR022	HMBR024	CHLOR	HMBR022	Cubicle_2	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	3
s_5720	N137_BC10	Staphylococcus_haemolyticus	2699471	2672618	HIGH_QUAL	WEE303	HMBR022	HMBR024	KAN	HMBR022	Cubicle_2	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	3
s_5222	N137_BC10	Staphylococcus_epidermidis	2726700	2661077	HIGH_QUAL	WEE303	HMBR022	HMBR024	KAN	HMBR022	Cubicle_2	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	3
s_222	N137_BC11	Acinetobacter_baumannii	3959756	3920424	HIGH_QUAL	WEE146	HMCT088	HMCT090	AMP	HMCT088	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	1	Non-cohort_cubicles	5
s_223	N137_BC12	Acinetobacter_baumannii	3955209	3915922	HIGH_QUAL	WEE146	HMCT088	HMCT090	CHLOR	HMCT088	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	1	Non-cohort_cubicles	5
s_224	N138_BC01	Acinetobacter_baumannii	3962805	3923443	HIGH_QUAL	WEE146	HMCT088	HMCT090	STREP	HMCT088	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	1	Non-cohort_cubicles	5
s_225	N138_BC02	Acinetobacter_baumannii	3961483	3922134	HIGH_QUAL	WEE146	HMCT088	HMCT090	TET	HMCT088	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	1	Non-cohort_cubicles	5
s_35	N138_BC03	Achromobacter_sp.	6631617	1718961	HIGH_QUAL	WEE362	HMA018	HMA020	AMP	HMA018	Cubicle_1	Aerator	Metal	Empty	1	Non-cohort_cubicles	NA
s_2759	N138_BC03	Elizabethkingia_anophelis	4615395	863508	HIGH_QUAL	WEE362	HMA018	HMA020	AMP	HMA018	Cubicle_1	Aerator	Metal	Empty	1	Non-cohort_cubicles	NA
s_2762	N138_BC06	Elizabethkingia_anophelis	4303956	4192075	HIGH_QUAL	WEE362	HMA018	HMA020	STREP	HMA018	Cubicle_1	Aerator	Metal	Empty	1	Non-cohort_cubicles	NA
s_36	N138_BC07	Achromobacter_sp.	6775007	1938586	HIGH_QUAL	WEE362	HMA018	HMA020	TET	HMA018	Cubicle_1	Aerator	Metal	Empty	1	Non-cohort_cubicles	NA
s_2903	N138_BC07	Elizabethkingia_miricola	4382813	4339293	HIGH_QUAL	WEE362	HMA018	HMA020	TET	HMA018	Cubicle_1	Aerator	Metal	Empty	1	Non-cohort_cubicles	NA
s_3988	N138_BC08	Pseudomonas_stutzeri	4428957	1062381	HIGH_QUAL	WEE118	HMBL088	HMBL090	AMP	HMBL088	Cubicle_2	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	5
s_4458	N138_BC08	Staphylococcus_aureus	3019588	2880692	HIGH_QUAL	WEE118	HMBL088	HMBL090	AMP	HMBL088	Cubicle_2	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	5
s_3989	N138_BC09	Pseudomonas_stutzeri	4488538	4443971	HIGH_QUAL	WEE118	HMBL088	HMBL090	CHLOR	HMBL088	Cubicle_2	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	5
s_4460	N138_BC10	Staphylococcus_aureus	3021428	2991387	HIGH_QUAL	WEE118	HMBL088	HMBL090	KAN	HMBL088	Cubicle_2	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	5
s_3080	N138_BC11	Enterococcus_faecalis	2903357	2874485	HIGH_QUAL	WEE118	HMBL088	HMBL090	STREP	HMBL088	Cubicle_2	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	5
s_4461	N138_BC12	Staphylococcus_aureus	3014870	2984894	HIGH_QUAL	WEE118	HMBL088	HMBL090	TET	HMBL088	Cubicle_2	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	5
s_5721	N139_BC01	Staphylococcus_haemolyticus	1873928	93868	MEDIUM_QUAL	WEE148	HMCT064	HMCT066	AMP	HMCT064	Cubicle_1	Cardiac_Table	Metal	Empty	1	Non-cohort_cubicles	2
s_226	N139_BC01	Acinetobacter_baumannii	3906059	3867259	HIGH_QUAL	WEE148	HMCT064	HMCT066	AMP	HMCT064	Cubicle_1	Cardiac_Table	Metal	Empty	1	Non-cohort_cubicles	2
s_227	N139_BC02	Acinetobacter_baumannii	3899582	3860846	HIGH_QUAL	WEE148	HMCT064	HMCT066	CHLOR	HMCT064	Cubicle_1	Cardiac_Table	Metal	Empty	1	Non-cohort_cubicles	2
s_228	N139_BC03	Acinetobacter_baumannii	3907462	3868648	HIGH_QUAL	WEE148	HMCT064	HMCT066	KAN	HMCT064	Cubicle_1	Cardiac_Table	Metal	Empty	1	Non-cohort_cubicles	2
s_229	N139_BC04	Acinetobacter_baumannii	3906538	3867733	HIGH_QUAL	WEE148	HMCT064	HMCT066	STREP	HMCT064	Cubicle_1	Cardiac_Table	Metal	Empty	1	Non-cohort_cubicles	2
s_5724	N139_BC05	Staphylococcus_haemolyticus	1372701	49992	MEDIUM_QUAL	WEE148	HMCT064	HMCT066	TET	HMCT064	Cubicle_1	Cardiac_Table	Metal	Empty	1	Non-cohort_cubicles	2
s_230	N139_BC05	Acinetobacter_baumannii	3908435	3869611	HIGH_QUAL	WEE148	HMCT064	HMCT066	TET	HMCT064	Cubicle_1	Cardiac_Table	Metal	Empty	1	Non-cohort_cubicles	2
s_4117	N139_BC06	Serratia_marcescens	5083297	5032841	HIGH_QUAL	WEE363	HMP030	HMP032	AMP	HMP030	Room_1	Pulse_Oxymeter	Rubber	Low_(less_than_2)	1	Isolation_rooms	NA
s_2401	N139_BC07	Burkholderia_lata	4710518	3330614	HIGH_QUAL	WEE315	HMA004	HMA006	AMP	HMA004	Cubicle_2	Aerator	Metal	Empty	1	MDRO_cubicles	NA
s_2332	N139_BC07	Burkholderia_cenocepacia	4039760	3999637	MEDIUM_QUAL	WEE315	HMA004	HMA006	AMP	HMA004	Cubicle_2	Aerator	Metal	Empty	1	MDRO_cubicles	NA
s_2402	N139_BC08	Burkholderia_lata	4351554	162459	HIGH_QUAL	WEE315	HMA004	HMA006	KAN	HMA004	Cubicle_2	Aerator	Metal	Empty	1	MDRO_cubicles	NA
s_39	N139_BC09	Achromobacter_sp.	6608129	6542575	HIGH_QUAL	WEE315	HMA004	HMA006	STREP	HMA004	Cubicle_2	Aerator	Metal	Empty	1	MDRO_cubicles	NA
s_857	N139_BC10	Bacillus_cereus	5400764	1275152	HIGH_QUAL	WEE264	HMBL001	HMBL003	AMP	HMBL001	Cubicle_1	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	1
s_5725	N139_BC11	Staphylococcus_haemolyticus	2595301	2569478	HIGH_QUAL	WEE264	HMBL001	HMBL003	KAN	HMBL001	Cubicle_1	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	1
s_2951	N140_BC02	Enterobacter_cloacae	5155564	4748638	HIGH_QUAL	WEE279	HMCT010	HMCT012	AMP	HMCT010	Cubicle_1	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	4
s_2952	N140_BC03	Enterobacter_cloacae	5157894	4756603	HIGH_QUAL	WEE279	HMCT010	HMCT012	CHLOR	HMCT010	Cubicle_1	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	4
s_2953	N140_BC04	Enterobacter_cloacae	5158094	4759160	HIGH_QUAL	WEE279	HMCT010	HMCT012	KAN	HMCT010	Cubicle_1	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	4
s_2954	N140_BC05	Enterobacter_cloacae	5058160	3212577	HIGH_QUAL	WEE279	HMCT010	HMCT012	STREP	HMCT010	Cubicle_1	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	4
s_2955	N140_BC06	Enterobacter_cloacae	5182511	4759348	HIGH_QUAL	WEE279	HMCT010	HMCT012	TET	HMCT010	Cubicle_1	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	4
s_4463	N140_BC07	Staphylococcus_aureus	2852198	2269724	HIGH_QUAL	WEE281	HMBR010	HMBR012	AMP	HMBR010	Cubicle_1	Bed_Rail	Metal	Empty	1	MDRO_cubicles	4
s_5728	N140_BC07	Staphylococcus_haemolyticus	2600454	836334	HIGH_QUAL	WEE281	HMBR010	HMBR012	AMP	HMBR010	Cubicle_1	Bed_Rail	Metal	Empty	1	MDRO_cubicles	4
s_5729	N140_BC08	Staphylococcus_haemolyticus	2581112	2516647	HIGH_QUAL	WEE281	HMBR010	HMBR012	KAN	HMBR010	Cubicle_1	Bed_Rail	Metal	Empty	1	MDRO_cubicles	4
s_6279	N140_BC09	Staphylococcus_hominis	2236882	2214606	MEDIUM_QUAL	WEE281	HMBR010	HMBR012	TET	HMBR010	Cubicle_1	Bed_Rail	Metal	Empty	1	MDRO_cubicles	4
s_5731	N140_BC10	Staphylococcus_haemolyticus	2605374	2579452	HIGH_QUAL	WEE126	HMBR088_02	HMBR090_02	TET	HMBR088	Cubicle_2	Bed_Rail	Metal	Empty	2	Non-cohort_cubicles	5
s_4464	N140_BC10	Staphylococcus_aureus	2231057	108894	MEDIUM_QUAL	WEE126	HMBR088_02	HMBR090_02	TET	HMBR088	Cubicle_2	Bed_Rail	Metal	Empty	2	Non-cohort_cubicles	5
